0.004087193460490468	 1.0069627750872998
0.08174386920980925	 1.0070230366378738
0.16757493188010897	 1.0070896457053167
0.29427792915531337	 1.0071879814287585
0.4455040871934606	 1.007305362442265
0.6662125340599455	 1.0250973985146192
0.829700272479564	 1.0577281508375451
0.9931880108991825	 1.1066418527576105
1.1158038147138964	 1.1497790527121732
1.2506811989100814	 1.2071017212790125
1.3896457765667578	 1.271688483228455
1.508174386920981	 1.3304504957260381
1.626702997275204	 1.3919277754909645
1.76566757493188	 1.4714977224161667
1.9291553133514987	 1.5938698783650724
2.076294277929155	 1.7144649562586798
2.219346049046321	 1.8377945948933718
2.3501362397820165	 1.976820552822672
2.4768392370572205	 2.1263568848951877
2.607629427792915	 2.2872120771150057
2.7261580381471386	 2.4602124378377703
2.8528610354223436	 2.655507570383715
3.0367847411444138 	 2.9573031437816146	
3.1348773841961854	 3.158952762043532
3.2452316076294276	 3.4215163397033828
3.44141689373297	 4.027795465126335
3.535422343324251	 4.39288133687188
3.649863760217984	 4.92591107556633
3.7561307901907353	 5.542771195886514
3.8828337874659398	 6.412426015491379
3.9604904632152587	 7.042243011955695
4.05449591280654	 7.951577788076257
4.262942779291554	 10.459212263458747
4.31607629427793	 11.24976020098862
4.3569482288828345	 11.93326688096196
