-0.00830655683730458	 1.0036709332527345
0.12544204082628102	 1.0035617365593577
0.267819580274614	 1.003445507972729
0.49217206667804797	 1.003262387214052
0.7122375192059116	 1.017878832995197
0.8762354278955198	 1.0441596811603473
1.0100526181011145	 1.0829736598379966
1.1482322939784892	 1.1523810359055662
1.2605457222642245	 1.2398036922760067
1.351286796088091	 1.3338818692610626
1.455039875131088	 1.4885912698321655
1.5545127795527156	 1.6919370612896834
1.6583618881545252	 1.9874665111767502
1.8054997500182912	 2.52107908378206
1.8661081201375511	 2.81358351179881
1.9527199229324683	 3.341573294157306
2.0480086822915395	 4.071626036389151
2.1650206997048995	 5.377163626368277
2.256063580713606	 6.796258589334757
2.3514483696314903	 8.716543544644397
2.4034963905080113	 10.090644839270533
2.4642213679486864	 11.984481445786999
